Iout_exp,Iin_fit,e_delta1,e_delta2,e_delta1_delta2,e_delta1plusdelta2,N_RC2,C_RC2,S_RC2
31124.69306,27640.59841,-0.652737118370868-0.483611322480055i,-0.38226245509411-0.877239124065789i,0.785398375810219-0.4879551069627i,-0.174725879521199+0.757472989407422i,-0.154428052,-0.643642087,0.749585252
41719.09065,27541.65521,-0.777650314595277+0.232626627903504i,-0.631530021440691-0.718592698711903i,0.355666591638771-0.852650742326362i,0.658273316187144+0.411903138911604i,-0.154077878,-0.642588841,0.750559017
40022.95936,27785.71775,-0.27911720751937+0.76148874707119i,-0.820521795839388-0.491383658376135i,-0.205784890593971-0.899847888621382i,0.603204878711569-0.487664479711739i,-0.154368179,-0.641549898,0.751388072
34605.82167,27804.71368,0.442711811876217+0.678742203571223i,-0.93112651332141-0.217259000866013i,-0.689944734714616-0.612058268457545i,-0.264757852805026-0.728177987375173i,-0.154816171,-0.640434336,0.752247299
35024.4577,28301.4626,0.808075313385493+0.0509972484906365i,-0.952699093645342+0.0776059619962567i,-0.916449993888047-0.0965938189984261i,-0.773810309187813+0.0141264296452722i,-0.154091606,-0.639706737,0.753015259
37070.17116,27803.43915,0.523309429620618-0.616942076778511i,-0.883101141015888+0.365002871442538i,-0.800904449125386+0.454250327672668i,-0.236949524864462+0.735831696408297i,-0.153992719,-0.638620663,0.75395592
29047.8123,27691.99212,-0.182268375450787-0.787470850891635i,-0.728929055190461+0.617389800264615i,-0.386541140641889+0.834845629453375i,0.619037186054635+0.461479747416351i,-0.154536644,-0.637533361,0.754764389
13141.50688,27798.6051,-0.740047993320329-0.323262956108458i,-0.504904150579108+0.810536459293481i,0.171729940730967+0.903044925959123i,0.635669715320068-0.436619071945472i,-0.154064515,-0.637397752,0.754975834
4403.778745,28139.15489,-0.700076180269688+0.401095521656823i,-0.232479699594181+0.925860487772374i,0.66508572307379+0.633444539245659i,-0.208604995242362-0.741419440125663i,-0.153935146,-0.636524666,0.755737721
13766.06087,27839.10198,-0.0947247957204409+0.800502850185262i,0.0622044660135026+0.952228596561068i,0.908879572141957+0.127071214275579i,-0.768154010911076-0.0404048069503482i,-0.154001369,-0.635288839,0.756764421
33450.66613,26929.88927,0.586382331761542+0.552005704481597i,0.350825591717839+0.887046742582718i,0.811860390719096-0.426282249199198i,-0.28393693353435+0.713806265203513i,-0.153515927,-0.634661152,0.757389136
44918.23982,26852.3266,0.791735180584739-0.143097118259031i,0.6056004710678+0.736531194777047i,0.410529263567629-0.819101986499709i,0.584870689803544+0.496477976276985i,-0.153876903,-0.633581096,0.75821965
41615.04025,27016.61906,0.354907884765883-0.721197696062185i,0.801965009373474+0.51513087621396i,-0.144377877120889-0.904016745641126i,0.656134906228994-0.395551307427945i,-0.153959747,-0.6326554,0.75897496
34763.86665,26915.37407,-0.369409197691834-0.713016678159419i,0.920951971872358+0.244153208590483i,-0.644357036140909-0.64924614767541i,-0.166122819290931-0.746846556628093i,-0.153036488,-0.63201817,0.75969289
35204.87311,26635.27833,-0.792431431969213-0.125271789453613i,0.951035899569069-0.0502770554247516i,-0.901454461810069-0.150710086907743i,-0.759929036451163-0.0792968499482127i,-0.153815642,-0.631164286,0.760245726
39545.53751,26064.94066,-0.56989733553747+0.563617618605639i,0.889264584668331-0.339731360025679i,-0.819027514978248+0.403895442440663i,-0.315310937286989+0.694817184398254i,-0.153326193,-0.630254688,0.761097791
35135.97613,25747.63545,0.116783023756596+0.792241235409549i,0.741564682029096-0.596221898543774i,-0.428267919930954+0.805673333338734i,0.558953739359003+0.517869523684981i,-0.153741434,-0.629158472,0.761920968
18441.27152,25794.10912,0.707260068641121+0.374083904194284i,0.52218849578145-0.794912294980489i,0.123389565672783+0.903249171049652i,0.666686966168332-0.366867413084306i,-0.153768831,-0.628427595,0.762518683
5354.678456,25956.93699,0.7191229162984-0.349178695120452i,0.252352085142248-0.916531514567744i,0.627747080579208+0.659961222519218i,-0.13856111089206-0.747214787436241i,-0.153350025,-0.627445189,0.76341083
9110.584788,25791.40676,0.142702454556788-0.7859029083068i,-0.041806461085748-0.949255619203983i,0.894391943515826+0.16785035423749i,-0.751988636472251-0.102605287508927i,-0.153696324,-0.626504289,0.764114374
26392.21113,25356.50948,-0.549895364043914-0.578443864353049i,-0.331753095357819-0.889872509529803i,0.822690171487577-0.386970006106374i,-0.332311804049482+0.681237310070425i,-0.153789357,-0.625802505,0.764669933
38155.72988,25265.29053,-0.790796539511427+0.103051347920573i,-0.589324724023091-0.744113567648287i,0.439966096311656-0.794608330211441i,0.54271785855813+0.527711727126268i,-0.153176421,-0.624964702,0.765478161
36867.03008,25366.09463,-0.38231824136033+0.69915350666199i,-0.789468845464197-0.526116563451332i,-0.108692030106681-0.900841192628174i,0.669664580856597-0.350815952417433i,-0.15321846,-0.62404238,0.766221692
30969.96087,25616.20889,0.339796005172045+0.720079276761443i,-0.912689133317298-0.257068562409197i,-0.615281446541325-0.665626093969259i,-0.125018376967435-0.744559401589114i,-0.153058751,-0.622670298,0.767368524
30650.20884,25372.3901,0.78153795190378+0.148765015169498i,-0.946957506248717+0.0368423138995805i,-0.887714383387693-0.178420240852927i,-0.745564077359684-0.112080481233486i,-0.153077026,-0.622437628,0.767553702
32412.33552,24373.45241,0.579346400764296-0.544227165460373i,-0.888904041994973+0.326969402477818i,-0.8227662116651+0.375640225134712i,-0.337037726251847+0.673194273626769i,-0.152699349,-0.620962812,0.768821916
26692.04771,23667.38944,-0.0998290491143513-0.787816775240566i,-0.744165605836859+0.584998198899267i,-0.445399637737921+0.785992584265805i,0.535160739392659+0.527866333905614i,-0.153157653,-0.620033509,0.769481752
13076.81895,23944.48459,-0.695538359906807-0.381457057244129i,-0.526855616674969+0.785713664817034i,0.100594652695961+0.896714373094159i,0.666164313947403-0.345521200653831i,-0.153159088,-0.619532606,0.769883318
4354.344972,24252.59448,-0.716216997782145+0.338829820382572i,-0.258203087372962+0.9094734570121i,0.607221703244609+0.665946200686205i,-0.123227288025783-0.738867254660561i,-0.152687451,-0.618807226,0.770560563
10552.44184,23295.72719,-0.145532865995367+0.777733241839787i,0.0355093963650629+0.94414375848633i,0.881485607368877+0.181960717037323i,-0.739459770273147-0.109787109133379i,-0.153021733,-0.618255404,0.770937659
26276.7088,22334.93772,0.54386273595952+0.572961864029205i,0.325509755179906+0.88630574273264i,0.819028865011631-0.370381837766626i,-0.330786764422225+0.668533342226777i,-0.153221148,-0.617274269,0.771683717
36648.16738,22185.03167,0.781549812986054-0.104800721649107i,0.583353273725146+0.741611181695094i,0.44406956678216-0.780129618896119i,0.533641029009384+0.518470236299403i,-0.153029263,-0.615959998,0.772771264
34477.4748,21936.6691,0.371948976982104-0.69344173620649i,0.783716808712687+0.524248549202833i,-0.0997310802117107-0.890849539393847i,0.655038489407309-0.348468232967589i,-0.152768772,-0.615077315,0.773526192
28582.01787,21804.15613,-0.343779057285699-0.705740899910573i,0.906895641423393+0.255568140890349i,-0.604124190837473-0.660537203300838i,-0.131406838924616-0.727892320650664i,-0.153471742,-0.614369166,0.77394927
29604.48101,21339.78347,-0.771417790066384-0.133546818955001i,0.94075599289477-0.0380022975076357i,-0.875978528606608-0.177815962331081i,-0.730790994975716-0.0963193219031645i,-0.153337671,-0.613772524,0.774448993
32291.74305,20982.22356,-0.557515958870529+0.546229014823329i,0.881948427582545-0.32754935683886i,-0.811349967465154+0.371919599231244i,-0.312783360785933+0.66435981447884i,-0.153083306,-0.613024913,0.775091174
26724.2252,20662.14029,0.11740322954211+0.768944585585689i,0.736259115339589-0.584519933430787i,-0.435467372889903+0.77757461034041i,0.535902635899196+0.497517932411973i,-0.153518304,-0.611960498,0.775845537
13925.21097,20422.85744,0.690362736659438+0.3520412419874i,0.518060288182863-0.783541613935934i,0.10683526884646+0.883446698815819i,0.633488481223317-0.358549345607119i,-0.152800801,-0.610984243,0.776755916
4764.222128,20469.10157,0.685699665910099-0.354186414078715i,0.24890999668124-0.904938614523642i,0.606715990377504+0.649179657726748i,-0.149839461273479-0.708676644800882i,-0.15270825,-0.610062218,0.777498294
8196.787465,20042.70832,0.111007334434213-0.760304539322626i,-0.0445642908777329-0.936692890557072i,0.871689117950664+0.165424476406203i,-0.717118819783062-0.070097348318184i,-0.153056337,-0.608868737,0.778364498
20359.92043,19062.40758,-0.551135967363749-0.530177448947399i,-0.333291981991144-0.875653495993774i,0.799857125705589-0.380972332558913i,-0.280562537758581+0.659308029356664i,-0.153185325,-0.607997115,0.779021016
28230.03355,18028.24994,-0.748036509199568+0.139609662223945i,-0.588637486894736-0.72787063578777i,0.419342987499514-0.778984134961437i,0.541940104485803+0.462294328825828i,-0.152914137,-0.607300375,0.779617893
26597.38469,17423.57959,-0.31897711880724+0.686542125851946i,-0.785245558137288-0.50801701369859i,-0.12242705295599-0.874924627834066i,0.599250446244402-0.377058351464737i,-0.152427455,-0.606481716,0.780350141
21109.91872,17097.49144,0.372360566304322+0.65450573115006i,-0.903570748951917-0.237949586092069i,-0.615614846367959-0.631975757359476i,-0.180714747953712-0.679995276317704i,-0.152164573,-0.605803678,0.780927511
19784.00073,16651.38548,0.745201277490411+0.0751297772112129i,-0.931837605444339+0.0554492738037355i,-0.86916627232695-0.144597923973802i,-0.698572465578125-0.0286878820196041i,-0.15247398,-0.605098582,0.781414266
20737.97451,16007.97153,0.489729203472082-0.561395753967636i,-0.86723338769872+0.342939512753233i,-0.784922298150536+0.397921725011011i,-0.232184729854695+0.654808635972775i,-0.152480585,-0.604034971,0.782234819
16855.05479,15963.4549,-0.174370491412748-0.720288644311191i,-0.716210488607505+0.595836240491889i,-0.395859213767229+0.784818744295628i,0.554060052748834+0.411982023824461i,-0.15275719,-0.603091492,0.782908238
8089.195314,15801.7563,-0.685441239325856-0.271849799103091i,-0.493863937735744+0.788877744447867i,0.146529447499841+0.865735997353369i,0.552970965884988-0.406472526573207i,-0.153594422,-0.602318524,0.783339455
3429.365695,15313.64744,-0.614310064762395+0.401563885951056i,-0.222441730194751+0.902761419009071i,0.630990586862577+0.609326368142221i,-0.225868189822175-0.643899991351135i,-0.15350432,-0.601603014,0.783906827
8004.30686,14686.00818,-0.0252231825004065+0.730321921005101i,0.0708670096185535+0.926091838730281i,0.868704550442377+0.115666445414532i,-0.678132662205512+0.0283967471400781i,-0.151992618,-0.600849646,0.784779068
18331.97324,14388.6378,0.580710536279739+0.438993141335711i,0.356647637423324+0.856542602739873i,0.766963939559836-0.422536479107104i,-0.168907287073643+0.65396918088594i,-0.152393248,-0.599315529,0.785873271
24619.93188,14744.61532,0.690720593945885-0.222264814690106i,0.60620898827177+0.70111135314266i,0.365551676400665-0.795007117481636i,0.574553417417794+0.3495331218232i,-0.152106703,-0.598298399,0.786704255
22965.39071,15277.76522,0.214102266830822-0.691292871013503i,0.794470211308317+0.47543787877007i,-0.178543608174819-0.856055120221793i,0.498764689374205-0.447419265728122i,-0.151885474,-0.597734042,0.78717571
19626.33934,15052.54185,-0.442353385710118-0.570945326225058i,0.902494317835224+0.202249446339191i,-0.652308475463574-0.581717109251271i,-0.283748040959588-0.604740640058831i,-0.152522668,-0.59691652,0.787671981
20266.95585,14727.87109,-0.720476055310476+0.0347095454283112i,0.919411176885924-0.0909140294830005i,-0.870019314927226-0.0794111957553196i,-0.659258153294722+0.0974137253457116i,-0.152609443,-0.595873679,0.788444812
21667.88856,14871.65672,-0.384590754412103+0.609674338100437i,0.843532814776738-0.374468659091797i,-0.746130106151731+0.453881154473449i,-0.0961109897352009+0.658297494618809i,-0.152335032,-0.595003299,0.789154806
17396.39008,15353.13567,0.278782188292829+0.66472415748561i,0.682544408065528-0.619771433065145i,-0.329090739517152+0.808719909427901i,0.602258267365419+0.280922520246589i,-0.152497025,-0.594300477,0.789652506
8173.380425,15485.2699,0.704750698692196+0.153107198180777i,0.452747313026873-0.802020028858282i,0.217357123762026+0.845468267248533i,0.441869024690061-0.49590530312159i,-0.152485727,-0.593811878,0.790022501
3198.556973,15305.87837,0.530362667371473-0.489742055634618i,0.177426511753315-0.90277318348026i,0.678285188965605+0.549392065805867i,-0.348025596613527-0.565690418212175i,-0.152339665,-0.592903053,0.790732259
8595.405342,14866.88115,-0.0965798764256636-0.716368284460618i,-0.115495773335645-0.911834075203019i,0.872058719262494+0.0367904252648065i,-0.642054444649478+0.170802331310726i,-0.152637376,-0.591477741,0.791742066
17694.49617,14258.41228,-0.642831124587204-0.332996824131613i,-0.396285006865817-0.828302473883254i,0.722003001072063-0.490478929547793i,-0.0210777566028806+0.664420259522027i,-0.152703517,-0.590984127,0.792099055
21954.04867,13802.84607,-0.64302745628057+0.335143427135141i,-0.636412458260941-0.660684984455094i,0.286937097383441-0.824382798141852i,0.630654914127805+0.211549132623855i,-0.152875943,-0.589872092,0.792893553
19577.13365,13413.95012,-0.095826442535328+0.719882206277003i,-0.811459887127231-0.426048146309633i,-0.261666150000184-0.832826213997025i,0.384463793789127-0.543328855640816i,-0.152676178,-0.588985861,0.793591365
16651.2808,13351.67562,0.534278191753111+0.493282279139715i,-0.903614106105502-0.148296787516237i,-0.707116594018666-0.512067194547738i,-0.409629133317544-0.524968565199489i,-0.152169832,-0.588567653,0.793998087
17039.91254,13401.36601,0.711582520760316-0.152973020895602i,-0.903495098200336+0.14425012648255i,-0.87307831199481+0.0114329833974712i,-0.620844941859376+0.240856243158521i,-0.152181588,-0.587293239,0.794938335
17134.02432,13631.69353,0.284898272200871-0.670081199488573i,-0.811128259513251+0.421741150068012i,-0.693489471596629+0.530691420282837i,0.0515117760426393+0.663675122044103i,-0.152310632,-0.586101883,0.79579303
12519.30951,14022.81641,-0.383520707939464-0.618740442695055i,-0.635958082116727+0.655838451302524i,-0.239056810876533+0.83997401703709i,0.649696867568594+0.141965358126936i,-0.15191491,-0.58541307,0.796375949
5117.471417,14130.02553,-0.725990525248346-0.0428946864414528i,-0.395898401225311+0.822617023294901i,0.310383231150882+0.816379016879502i,0.32270438752618-0.580230227036864i,-0.151592497,-0.584613948,0.79702373
3760.253873,14207.16983,-0.452377003191491+0.567785515142735i,-0.115513202858966+0.905019355484024i,0.736918514314693+0.468853341290311i,-0.461601364429253-0.474996667255223i,-0.152120653,-0.583451561,0.797774127
11051.21185,13847.92746,0.203331450538566+0.694921740392066i,0.176488272709815+0.89461228739711i,0.871006122113947-0.0649800088556195i,-0.585799911240994+0.304548351696373i,-0.152846093,-0.582701866,0.798183022
20153.00009,13260.37815,0.683014284384772+0.232593936814159i,0.450187120479043+0.792463481169862i,0.659010394061381-0.573162687162525i,0.123162033066483+0.645974672147549i,-0.152321298,-0.582032522,0.798771733
22529.66142,13266.0288,0.58032171129921-0.423488522609019i,0.677520714857011+0.609044846504881i,0.184872463880003-0.853521197851784i,0.651103482935473+0.0665197010098754i,-0.151744673,-0.581066128,0.799585114
18864.28934,13201.09491,-0.0136893442550596-0.714620209619379i,0.835164136609696+0.363170138982592i,-0.362928093524073-0.794200510386901i,0.248095871471709-0.6017967314263i,-0.152082626,-0.580017303,0.800281794
16523.08762,12823.17816,-0.590086296165622-0.395974482402074i,0.906930147298158+0.080073534548949i,-0.766198500931482-0.418494101728735i,-0.503459975102987-0.406371491074104i,-0.152449586,-0.579263558,0.800757555
17488.37475,12375.31688,-0.658164276240376+0.255901019266243i,0.885439490048778-0.211175069838883i,-0.863982703268019+0.12407487297395i,-0.528724725507211+0.365572755002584i,-0.152321211,-0.578309698,0.801470521
17301.53561,12291.20573,-0.164533328763468+0.681907460779277i,0.772887878666778-0.480653250372936i,-0.616973600066743+0.6171010905041i,0.200595222039135+0.606121490073584i,-0.152184615,-0.577320999,0.80220912
11504.86164,12592.40013,0.463538111309143+0.520152333595429i,0.58082885619629-0.700661113289155i,-0.123547572309329+0.863582321146895i,0.633686824132003-0.0226636441517524i,-0.152288673,-0.576364198,0.802877162
4746.979847,12410.97545,0.686822447420361-0.0850969595814006i,0.328993184425328-0.848571364259543i,0.419206139505065+0.764752960446916i,0.153749061025294-0.610814180929172i,-0.152274526,-0.575485501,0.803510285
4186.110781,11879.68826,0.317497375158502-0.610013039945318i,0.0432650446946842-0.90916013255703i,0.794105390877378+0.359877936632494i,-0.540862998131524-0.315048197123187i,-0.151956965,-0.575278407,0.803718859
10188.12845,11582.57295,-0.321258623630862-0.603570578604105i,-0.246977283376934-0.87617744769519i,0.850823638291971-0.189106794767207i,-0.449491346939491+0.430547782732845i,-0.152133585,-0.574447043,0.80427908
16578.10667,11838.61581,-0.676155167699308-0.0756494381026279i,-0.511882573869105-0.752994533704196i,0.566342785284142-0.662191964054295i,0.289148434207745+0.547864774301148i,-0.152472337,-0.57300033,0.805247237
18020.81711,11817.73787,-0.44223414612101+0.513528229252626i,-0.724198204523267-0.552260372069455i,0.0545356760262412-0.869427067026104i,0.60386646555494-0.127667827518158i,-0.152198445,-0.572043381,0.805979063
15478.46207,11718.10859,0.174440924193144+0.652910439062233i,-0.862075193657779-0.294602394848512i,-0.479195213280046-0.727297194189333i,0.0419677854636801-0.614248607222648i,-0.152289952,-0.571133151,0.806606666
14154.1606,11487.82199,0.636715248102765+0.223276114811964i,-0.911317208275111-0.00650504702745577i,-0.820235378872241-0.292594200380615i,-0.578797140740247-0.207617228256959i,-0.152565189,-0.570235711,0.807189431
14747.39374,11276.12377,0.542851984082008-0.400203402902041i,-0.866841467183202+0.282414999223122i,-0.831085007588068+0.260033513179775i,-0.357543166625289+0.500222447606106i,-0.152603906,-0.569241581,0.807883331
12601.7284,11297.44291,-0.0248162278579509-0.674360542992592i,-0.733200971214448+0.542455845552379i,-0.506958809755747+0.708069901614359i,0.384006100923537+0.480980097204766i,-0.152404247,-0.568115582,0.808713808
6663.130017,11501.58775,-0.571721158266939-0.360238039047806i,-0.524114575128522+0.746885278457352i,0.0218845904491878+0.87067766493789i,0.568703880062214-0.23820410971149i,-0.15222233,-0.567515087,0.809170058
2979.259249,11744.62784,-0.621250363044193+0.269058093605457i,-0.261053954183617+0.874688717565606i,0.542272200156995+0.681784049796267i,-0.0731622150357098-0.613639362579102i,-0.15181648,-0.566799882,0.809746846
6073.58708,11628.13601,-0.129521372923529+0.665860563440609i,0.0289661628356502+0.912727377798389i,0.843926452692314+0.217131421705913i,-0.611500903227305-0.0989302775708819i,-0.15156267,-0.565631991,0.810610766
13362.57488,11009.69104,0.47627143040288+0.484552742348205i,0.31616613128554+0.857085090235127i,0.804459744698309-0.335858379201962i,-0.26472203530688+0.561404307855297i,-0.152261901,-0.564681834,0.811141763
16973.52333,10674.09968,0.669698491748669-0.117589469362071i,0.571061351771188+0.713466271489845i,0.43919017317002-0.753510248042938i,0.466335046249347+0.410656484602334i,-0.153093393,-0.564420619,0.811167997
15819.921,10625.29684,0.283334628849154-0.617638795049181i,0.767489093405091+0.496605555070996i,-0.104558806150293-0.866329426029561i,0.524179094074484-0.33332548823364i,-0.152719127,-0.563769056,0.811689842
13732.39256,10582.8759,-0.346214332685063-0.582736505286545i,0.885291406840719+0.228751380842377i,-0.60666355845368-0.62790173442224i,-0.173198793399621-0.5950886272517i,-0.151731991,-0.562405725,0.812819932
14510.68794,10308.12981,-0.672900891629022-0.0464171275278252i,0.912379566640102-0.0626191805257215i,-0.863211442714539-0.13421457238736i,-0.616847626384375-0.000213536289678811i,-0.152620687,-0.561793423,0.813077829
14633.8381,10061.23135,-0.417513342029329+0.523045426404698i,0.845969806391661-0.347618704335246i,-0.769380654324173+0.414727743568217i,-0.171383307687209+0.58761608510854i,-0.153127707,-0.560931807,0.813576614
10969.99282,9818.437741,0.191247799540004+0.633587585017052i,0.692865736456101-0.597011335210179i,-0.362495757073018+0.795759462098257i,0.510768017577516+0.324814024542896i,-0.152778084,-0.559728906,0.814470233
5284.168043,9672.836826,0.621129472537411+0.198415508356731i,0.468760791345876-0.785205095921033i,0.19249948728834+0.853286908227702i,0.446958011346352-0.394704616350523i,-0.152898557,-0.558952888,0.814981019
2689.348199,9426.842515,0.504751732177638-0.393270513055394i,0.196634164164743-0.892869732680654i,0.669635566063506+0.563046270692212i,-0.251887902895497-0.528007962804832i,-0.153117072,-0.558301788,0.815386181
6141.199511,9027.836051,-0.041277257438087-0.624001766098914i,-0.0955943589353065-0.908914755531407i,0.873830262523875+0.0427133569013421i,-0.563218539721559+0.0971685571580706i,-0.152896763,-0.55726237,0.816137574
11709.60832,8687.022876,-0.526985046690786-0.30483762177916i,-0.377910813197842-0.831628608389817i,0.720832276915588-0.495383887274998i,-0.0543583396470463+0.55345727456156i,-0.15263416,-0.555984184,0.817058768
13805.2603,8559.348672,-0.528510509500098+0.263817174919332i,-0.621265399710843-0.668865904017335i,0.272441470687081-0.830636934310866i,0.504803606133678+0.189602177092601i,-0.153255951,-0.555201155,0.817474733
12040.33506,8497.122493,-0.0635475153727901+0.568347932866844i,-0.800533736078559-0.437266391199755i,-0.287823326017388-0.824657099275624i,0.299391379450415-0.42719450137365i,-0.153246089,-0.554406904,0.818015151
10371.97671,8516.790436,0.432347136861426+0.345790409076409i,-0.897083718912648-0.160586801106862i,-0.729267333089873-0.478877302582858i,-0.33232220174987-0.379632189814878i,-0.152988486,-0.553346796,0.818780877
10423.20877,8524.001961,0.505806046589394-0.182156811526293i,-0.90069229026728+0.132684978519106i,-0.868778331125923+0.0647642582115139i,-0.431406133909165+0.23118010018795i,-0.153624998,-0.552262466,0.819392869
9599.386549,8374.103461,0.100052987519238-0.516468935981615i,-0.810623232581794+0.412193672730035i,-0.647121318950752+0.58109160185042i,0.131779951400924+0.459902926806663i,-0.153374428,-0.55140196,0.820019129
5923.39413,8338.274235,-0.393507014788367-0.342436256605878i,-0.63576207647968+0.648773215219235i,-0.155076896881355+0.854198024715521i,0.472340308037007-0.0375888256338911i,-0.152682547,-0.550610571,0.820680323
2617.661137,8196.773627,-0.497208424500688+0.174868515060772i,-0.393798444394258+0.817394784898919i,0.402219946111781+0.767632601975235i,0.0528632918543981-0.475278522399136i,-0.15262981,-0.549667354,0.821322095
3728.092196,7819.482904,-0.0958455140839583+0.536206749472905i,-0.109540032401921+0.899718958831701i,0.789217887227427+0.354941073774378i,-0.471936457635957-0.144970130851699i,-0.153033161,-0.548622125,0.821945258
8628.863669,7559.355774,0.440993922946015+0.370619616702757i,0.187473474732228+0.886007190995108i,0.838500899559381-0.211273069495271i,-0.245696982452008+0.460205134262504i,-0.153692021,-0.547718457,0.822425149
12205.31478,7612.528774,0.586816176316947-0.204381941442569i,0.465822220219193+0.776214186189007i,0.523452545145715-0.688852455120697i,0.431996176461071+0.360289391006917i,-0.154327766,-0.547105278,0.822714816
11694.4676,7715.495915,0.14952765231408-0.663217883232202i,0.695247704676224+0.580166067961i,-0.0259523791037029-0.867074215143445i,0.488735268573233-0.374349840922913i,-0.154613688,-0.546612141,0.822988598
10263.73483,7675.70183,-0.521475362238146-0.53865808263915i,0.849594461788999+0.316821302266032i,-0.572826266448164-0.658248366283967i,-0.272384224499082-0.622855427172043i,-0.154552239,-0.5455707,0.823689693
9922.380878,7603.055579,-0.817239496130052+0.136503590546536i,0.909377905581334+0.0127035442241668i,-0.870571430081028-0.1414400031619i,-0.744913620748357+0.113751511194717i,-0.154311387,-0.544296837,0.824578074
10191.47644,7504.828468,-0.407152481293138+0.817582208544479i,0.863747443896828-0.300319819717305i,-0.769514160560474+0.462148601539151i,-0.106140773519045+0.828460502585225i,-0.154127042,-0.543492113,0.82514387
8687.70175,7526.282135,0.441665273752203+0.89752099823451i,0.711680718660684-0.587668090795546i,-0.289339967292047+0.875730562025419i,0.841769110912822+0.379195800839941i,-0.154194479,-0.542274915,0.825930395
4774.475988,7570.78186,1.05860633590427+0.235324730331123i,0.462330547360769-0.814783757278989i,0.374642219188428+0.883728924085357i,0.681164814678055-0.753737436465909i,-0.154322567,-0.540945635,0.82677809
2423.384859,7518.79102,0.922900309542053-0.701114073644646i,0.134547352618898-0.949621185915117i,0.918676176845284+0.433425510028322i,-0.541618984696162-0.970738728921491i,-0.154303756,-0.540227208,0.82725172
4565.231481,7297.662379,0.0997500149688276-1.21058103767973i,-0.244280509234924-0.964463035221461i,1.05006025814348-0.320371581888988i,-1.19192764643491+0.199516150154325i,-0.154456433,-0.539484096,0.8277073
8945.728047,7098.380723,-0.819067150632244-0.929656126404105i,-0.639765122708369-0.836475110614738i,0.616829380839395-1.04965552027113i,-0.253623615036911+1.27989085121151i,-0.154546306,-0.538760977,0.828161374
11189.36644,7015.326911,-1.21231401543813-0.104480196209104i,-1.01184273509044-0.545925831371175i,-0.299637233718303-1.3598356990864i,1.16963269119211+0.767551064255992i,-0.154390102,-0.538259093,0.828517381
10076.55478,6990.061718,-0.920431576860993+0.661764533716243i,-1.31454340501004-0.0694083647847703i,-1.36235696510714-0.935572479284195i,1.25587925328341-0.80603255282004i,-0.154593179,-0.53752322,0.828956642
9098.229733,6918.578172,-0.30106894604695+0.93770787210931i,-1.49025136804974+0.640611916858057i,-2.0291936169112+0.319106631080957i,-0.152038428681072-1.59028879387549i,-0.155157946,-0.536778512,0.829333897
8847.399844,6828.593411,0.173155533111981+0.771760636637188i,-1.44202350061978+1.72776723139054i,-1.63192920112865+2.17336996977488i,-1.58311708646866-0.81372451883927i,-0.155572044,-0.536155217,0.829660307
7800.585963,6753.782789,0.351251540622205+0.483933241510739i,-0.872988678522492+3.8145182961768i,0.644103745771936+3.90911871843401i,-2.15261082214763+0.917387187264124i,-0.155222121,-0.534992805,0.830474989
5065.84684,6736.946088,0.271305314288418+0.141706222109733i,3.51871747502204+14.576399577633i,6.13187973172357+3.13828063377657i,-1.11091976565528+4.45327882866014i,-0.154938626,-0.533766232,0.831317088
2347.136858,6656.592649,-1.03870494357149+0.93368578957808i,-5.84461625237335-7.1848830451848i,6.56186939632409-12.4975004323578i,12.779254993688+2.00593839763836i,-0.155318463,-0.532952453,0.8317681
2799.168523,6499.579956,2.28469717119831+1.97668291919013i,-3.4355110072945-1.70513448661002i,-8.57359810516829-1.38163505623539i,-4.47859206538234-10.6866318648793i,-0.155333941,-0.531976257,0.832389765
6667.0982,6344.599967,3.50864674195747-0.81968738578704i,-2.55869120098602-0.132177289590866i,-2.89242274695269+3.74149033920012i,-9.08588760297997+1.63356348508877i,-0.155141667,-0.530834815,0.833154526
9591.577333,6344,0,0,0,0,-0.154994115,-0.529872949,0.833794238
