Iout_exp,Iin_fit,e_delta1,e_delta2,e_delta1_delta2,e_delta1plusdelta2,N_RC2,C_RC2,S_RC2
10120.23914,30912.59164,-0.294489003133312-0.770240464980958i,-0.204727799172385-0.931892330273914i,0.905120085515719-0.155294184582966i,-0.657491096290416+0.43212167859901i,-0.691887233,-0.228704611,0.684826033
12726.82857,31212.20318,-0.79183438076035-0.225534887934204i,-0.478479957452041-0.825559989058733i,0.647033901565662-0.650974097420488i,0.192684301199951+0.761620706299552i,-0.69333757,-0.230794602,0.682653524
11170.26588,32493.6997,-0.653879581217158+0.498231498132744i,-0.707026978526871-0.640895490577534i,0.149325883376812-0.905063847891582i,0.781624825045347+0.0668053642510926i,-0.694551743,-0.233032535,0.680657111
6217.302467,33810.50736,0.00767702063537527+0.820792078867703i,-0.868611673354963-0.395310230411544i,-0.403418466176874-0.823206538334811i,0.317799156076688-0.715984385898019i,-0.69491869,-0.234657908,0.679724077
4139.159891,34354.64454,0.661308097980144+0.48417101922427i,-0.947786316800392-0.112045692084874i,-0.805921541719163-0.435708602848712i,-0.572529489518452-0.53298739053158i,-0.696474905,-0.237198374,0.677242255
5476.767284,33858.33983,0.782332786590778-0.240223189722923i,-0.936903463537464+0.182017062523016i,-0.908504663150569+0.113437245612257i,-0.68924557805254+0.367463854204123i,-0.697524701,-0.238973623,0.67553945
6454.803525,33524.74626,0.274485728263772-0.769678496422465i,-0.836870816934909+0.458904229226515i,-0.672935177179212+0.619893155997791i,0.123499621503898+0.770084133640866i,-0.698021802,-0.241706573,0.674048275
4780.62612,33558.03839,-0.452695377099488-0.678812827494382i,-0.657094099740838+0.692211707621074i,-0.186923301661396+0.894983435350576i,0.767345647747003+0.132682863760751i,-0.698740885,-0.243849608,0.672532844
2745.611692,33178.99939,-0.813568510720579-0.0419412724288479i,-0.414608815114955+0.859629789256753i,0.368318377574809+0.836105422935777i,0.373366643423868-0.681978506150523i,-0.699705085,-0.24643587,0.670580194
4777.496111,32614.27742,-0.518204677361026+0.626892387583614i,-0.132479253649679+0.94508815621727i,0.785535351134459+0.465222100589851i,-0.523817201833479-0.57279933869604i,-0.700384508,-0.248582692,0.669081443
12110.63427,32053.11237,0.193942680770593+0.788494788242399i,0.162386300229727+0.94031391208464i,0.908836616949532-0.0790877454834711i,-0.709938984603588+0.310407752288684i,-0.700775471,-0.250175367,0.668074997
19310.94334,31474.46408,0.747467600048998+0.313617121721938i,0.441798298752791+0.845650138728039i,0.692118353837763-0.593237315943785i,0.065019551582834+0.770651590512649i,-0.701455753,-0.253244285,0.66620479
22332.80591,31624.55545,0.695865449227157-0.412878784606933i,0.678983091573531+0.670052302690146i,0.216543980575171-0.884741561668542i,0.749131254393243+0.185928532999632i,-0.702023634,-0.255231188,0.664846477
21195.50969,31619.24536,0.0823219382047615-0.803403002204099i,0.851156427182848+0.430258167020996i,-0.339635927941892-0.844388013589288i,0.415739549908633-0.648401942706418i,-0.702272398,-0.257317471,0.663778009
19499.09653,31337.13941,-0.595600909755001-0.543071255032879i,0.941725301063969+0.149206253973676i,-0.767782132563467-0.48736637249791i,-0.479862818448763-0.600291321752883i,-0.703225136,-0.259363135,0.66197078
20034.47526,30821.28971,-0.789157864548448+0.155652344071377i,0.941904194469858-0.146149275649767i,-0.907166090693331+0.0522128992304033i,-0.72056262537784+0.261944446036968i,-0.703297361,-0.261590351,0.66101635
20394.47525,30590.92587,-0.343026221922613+0.725645840736363i,0.851586677035827-0.427420286652798i,-0.705470907941869+0.571524176310578i,0.018039192792714+0.764566696321138i,-0.703650412,-0.263445368,0.659903349
16447.91116,30602.87141,0.37925080451501+0.7053613541829i,0.679384068603179-0.667516147902496i,-0.238657518070257+0.87522412098007i,0.728497048615893+0.226055230521444i,-0.703942702,-0.265188268,0.658893043
10045.66223,30527.27378,0.790954919745558+0.113169264737572i,0.441822690592302-0.843262111755198i,0.317433695840965+0.849028891162608i,0.444893183947588-0.616981566889096i,-0.704267127,-0.266817668,0.657887678
6885.723104,30653.21438,0.558955413437396-0.568297203700664i,0.1617725500796-0.937650793275705i,0.753207111183573+0.502918501449903i,-0.442440681253728-0.616039874661087i,-0.704686336,-0.268541717,0.656736794
8600.343385,29458.40087,-0.126005907138015-0.785129341473823i,-0.133744771802272-0.941506716902902i,0.904335702325206-0.0324412930407438i,-0.722351917339244+0.223642352550569i,-0.705171309,-0.270416926,0.655445582
11075.97933,29417.54594,-0.705396779310627-0.362744175676662i,-0.416160040937054-0.854399285002575i,0.713877310427642-0.55486460738022i,-0.0163704117822116+0.753650134885397i,-0.705006651,-0.272606494,0.654714138
10510.32367,29551.08192,-0.708197765346555+0.352773009500596i,-0.658121691853925-0.684711354967533i,0.253943838891282-0.866959378068286i,0.707627996828171+0.252743481642486i,-0.704318666,-0.27514259,0.654394341
6795.480636,29319.16933,-0.134364269827266+0.777649377068369i,-0.836154729439812-0.448852059489794i,-0.301404927715113-0.850799102764688i,0.461398844141889-0.58992552524783i,-0.705619333,-0.27642962,0.652447799
4114.118961,29780.33202,0.54618495557428+0.566796701647967i,-0.932953915930617-0.169685726440748i,-0.741928390475956-0.51266758481501i,-0.41338808306206-0.621474993296658i,-0.705385043,-0.277021337,0.652450319
4436.621127,29361.57326,0.777994620749957-0.105249539362689i,-0.939085827436574+0.125674350796828i,-0.900821308008493+0.0191735636530053i,-0.717376554637106+0.196612319645904i,-0.705089348,-0.279014971,0.651918379
5659.006805,28094.90394,0.373719003541846-0.688084622223303i,-0.853930528722128+0.408495546483949i,-0.718016808382431+0.542985341649067i,-0.0380505625056853+0.740239013843974i,-0.705024272,-0.280455305,0.651373237
4999.212019,27449.09888,-0.333773503910596-0.706039465871874i,-0.68576678217089+0.651224391395004i,-0.263095756035441+0.860037171215991i,0.688680903213937+0.266816965648653i,-0.705234179,-0.282606672,0.650211388
2985.386326,27784.9829,-0.764914905818541-0.14684826022551i,-0.450987870041131+0.83018114512697i,0.291013859160396+0.85009236872748i,0.466878000971734-0.568791148338776i,-0.705534441,-0.284833098,0.648916572
3651.070084,27479.51435,-0.568264394973114+0.52960462138686i,-0.172520204204286+0.92788605117331i,0.733677116186504+0.517184754484529i,-0.393375651359003-0.618652102903188i,-0.705394414,-0.286158191,0.648484153
9176.87936,26796.77573,0.092439655652456+0.769139896314355i,0.122404416570273+0.934787268124495i,0.896651644769994-0.0118122179433601i,-0.707667160363158+0.180557533443007i,-0.705270038,-0.288508104,0.647578961
15924.18144,26015.67248,0.673968770280721+0.377563335985671i,0.404907564945251+0.850217745309267i,0.718173479715005-0.535396448561856i,-0.0481159946096705+0.725898459263498i,-0.705601386,-0.289516617,0.646766282
19335.62208,25052.32257,0.70012070136039-0.321269060040046i,0.647294836900644+0.68248303628367i,0.266562038960047-0.85416331592967i,0.67244519875797+0.269864698209646i,-0.705054868,-0.291233553,0.646591614
18222.50541,25184.89871,0.152138193640002-0.752817082323954i,0.825780689959347+0.448067007616753i,-0.285754538192614-0.846843041364094i,0.462945279872878-0.553493704486164i,-0.705313094,-0.293434739,0.645312735
16320.24713,25598.83971,-0.517466770169071-0.564338544705579i,0.922838440047173+0.170029303945611i,-0.727987571111455-0.516617908265702i,-0.381584137013107-0.608777817001419i,-0.705398833,-0.294323617,0.644816118
16371.5089,25143.31656,-0.758313734722466+0.0861650977431868i,0.928941720262386-0.124251304967096i,-0.891473707142378+0.0100413851498708i,-0.693723139394474+0.174263825237871i,-0.70521429,-0.295623266,0.644420518
16687.6868,24580.2629,-0.374919543708547+0.661762010524296i,0.843522425348168-0.405767952359805i,-0.714152724180366+0.531673217009721i,-0.0477312268595107+0.710341431671024i,-0.705217134,-0.297975045,0.643335381
13925.10105,24141.41863,0.313932700946732+0.689752170368033i,0.675046658072327-0.646747002370433i,-0.264331252618688+0.848867375022314i,0.658014369197736+0.262579864221722i,-0.704596066,-0.299001641,0.643538348
8776.349414,24346.02996,0.739764138630889+0.150483988109783i,0.440197016386534-0.823397142185565i,0.285446155265579+0.840601331634228i,0.449550052409353-0.542877075060167i,-0.704771129,-0.300894312,0.642462811
5666.631928,24437.8793,0.553788054176644-0.508478275427693i,0.162238168326478-0.918273173472517i,0.724495195213741+0.51061075946569i,-0.377076400068118-0.591023297979152i,-0.704830445,-0.302367758,0.641707267
6526.054349,23431.47516,-0.0865887192950393-0.743512602837238i,-0.131275752442952-0.922018133294171i,0.884775081265565-0.0140457819475961i,-0.674165102870152+0.177441545717021i,-0.704372102,-0.303482812,0.641684013
8156.765167,21619.35517,-0.650135785009336-0.363941322063917i,-0.411227026434108-0.834307863613947i,0.705369148651905-0.53175820009433i,-0.0362857012441885+0.692075905518958i,-0.703871579,-0.30429915,0.641848259
7411.987343,20535.02619,-0.672428491504864+0.312326721875805i,-0.649824193952028-0.663900588589279i,0.255861580239134-0.843811299283619i,0.644314196968033+0.243468211001657i,-0.70371602,-0.305903416,0.641253495
4771.905042,20262.39791,-0.139390553020649+0.72431970348764i,-0.823368733052456-0.427782755190199i,-0.290444391532174-0.83077104608957i,0.424621301436584-0.53675332176689i,-0.703795786,-0.308421988,0.639959403
3106.055346,19587.86538,0.503562440563689+0.533549858923733i,-0.914622188914614-0.149492550507112i,-0.723237332741659-0.498410875067793i,-0.380807652410328-0.56327537344336i,-0.703807454,-0.308494643,0.639910506
3533.163934,19227.32968,0.723136532928847-0.0968459363792471i,-0.91453584790135+0.143214893616447i,-0.876201534993128+0.0245587978349882i,-0.647464501814787+0.192133002175966i,-0.703474727,-0.309292655,0.639891933
4249.03986,18754.88016,0.34099924217776-0.640326732817934i,-0.823167597295057+0.421129904662965i,-0.691105670438286+0.536154690784934i,-0.0110387909181378+0.670701196485996i,-0.703446277,-0.310999814,0.63909547
3435.331471,18342.45604,-0.320182984612661-0.646366881681882i,-0.649691130613584+0.656503605557956i,-0.240220426250937+0.839084459980083i,0.63236223361364+0.209737546314559i,-0.703159568,-0.312485042,0.638685924
2177.642888,18256.75567,-0.707997798355953-0.114705767840224i,-0.41149318344083+0.825824840610497i,0.301655440368627+0.816939928395873i,0.386063140358348-0.537481527412289i,-0.702362989,-0.313483591,0.639073424
2905.611358,18064.42302,-0.501691629495681+0.506983682540669i,-0.132445974816043+0.912179861716909i,0.724821755645675+0.479160855088521i,-0.396013268507073-0.524780949267827i,-0.702436414,-0.314215428,0.638632195
6772.697901,17528.27132,0.121520390743581+0.698974932875583i,0.159474727893802+0.906956576338185i,0.865847613150842-0.0426783198778371i,-0.614560480819671+0.221682554768999i,-0.703392265,-0.314923071,0.637230029
11153.95127,17576.68431,0.637070066746636+0.304104890692822i,0.434988958819645+0.810719997827768i,0.670865965269343-0.545897280848554i,0.0305745287073825+0.648767712903402i,-0.702361793,-0.316355906,0.637655785
12995.01331,17772.46232,0.613682809008566-0.342393394198805i,0.666449338374585+0.633168195658459i,0.216421021621154-0.835345894184554i,0.625781109645848+0.160376585858947i,-0.701590291,-0.317949825,0.637713694
12434.5779,18269.51406,0.0745351929285769-0.695969726888304i,0.830620316022407+0.392170275526204i,-0.320296036084555-0.799173391764775i,0.334849085056808-0.548856107342793i,-0.701793299,-0.319082046,0.636924504
11818.58091,18407.57329,-0.523811009523229-0.46076853042592i,0.911019603318956+0.111980454753802i,-0.730349985891824-0.452285997734326i,-0.425605028536619-0.478425758861939i,-0.701202473,-0.319932812,0.637148749
12248.46382,18057.72595,-0.676649955893381+0.162221927588012i,0.899584627828657-0.17919423023844i,-0.854378217774799+0.0694721682460991i,-0.579634665300695+0.267184120342098i,-0.701536429,-0.320680027,0.636404494
12312.69688,17827.58008,-0.256427678377498+0.64550174388146i,0.797494116004033-0.452029148674941i,-0.644683818210438+0.562250160829632i,0.087286039068297+0.630696627769479i,-0.700956683,-0.321295619,0.636732682
9853.407483,17754.59022,0.38007907048853+0.580527681943064i,0.615059675193856-0.679035245618363i,-0.183858728533667+0.83370406253645i,0.627970066739126+0.0989720825133653i,-0.700415826,-0.321969636,0.636988082
6027.233613,17639.74178,0.693377033882119+0.0228816358737281i,0.370695977922658-0.837332306736002i,0.347433142062569+0.778127108350045i,0.276191610592086-0.5721048608316i,-0.700489531,-0.323025889,0.636371391
4335.157796,17360.89695,0.417604270341239-0.554493141965999i,0.0890713799569462-0.910961732544676i,0.741055727177648+0.417833334077728i,-0.46792544465428-0.429810978959685i,-0.700233927,-0.324439011,0.635934012
5208.458093,16732.42953,-0.213880310238174-0.66131613076337i,-0.2013759475166-0.892504013823389i,0.842875663768347-0.105483710657199i,-0.547156950983104+0.324062197805848i,-0.699943534,-0.325712721,0.635602761
6387.325947,15989.04504,-0.665269331500381-0.205656090732637i,-0.47130652742044-0.783835854237748i,0.613241381902711-0.586181228948943i,0.15234516087015+0.618389012720839i,-0.699720027,-0.326988961,0.635192535
5678.381455,15785.90261,-0.552151028279157+0.42689257826266i,-0.693443265037728-0.595948617919465i,0.142690832890363-0.83530553997597i,0.637291453859547+0.0330278588949422i,-0.699609687,-0.32791944,0.634834289
3823.179129,15850.43515,0.0314911703652475+0.699019463140637i,-0.845330501713878-0.347844725753452i,-0.383429950681035-0.754876727430019i,0.216529786608069-0.601856511003795i,-0.699383443,-0.328346788,0.634862714
2849.696459,16060.55453,0.591261649162207+0.377687335989343i,-0.911608691501161-0.0646221477706287i,-0.757722819357249-0.376608450531976i,-0.514592291490179-0.38251165582107i,-0.699002211,-0.328666648,0.63511697
3305.250323,16222.70757,0.650972876715279-0.266472219321733i,-0.885573500799369+0.225060286467248i,-0.832394869486848+0.150307849425857i,-0.516512015342073+0.382488878246473i,-0.699165085,-0.329172977,0.63467588
3765.468515,16367.87131,0.157691007048765-0.687141009788583i,-0.769860282069672+0.49188085253057i,-0.57769662888159+0.617757056208081i,0.216591462537112+0.606567758601029i,-0.698581278,-0.330279743,0.6347428
2755.407929,16542.88286,-0.47144253950251-0.52588453698904i,-0.576183343151926+0.708822953185606i,-0.0939977965848428+0.840714023168105i,0.644396369057806-0.0311633824732432i,-0.697756388,-0.33137084,0.635081762
1819.999698,16765.35581,-0.702280640932255+0.0821164875173656i,-0.324155248571889+0.853912403060675i,0.427484966964558+0.730457220092042i,0.157527668541765-0.626304640144495i,-0.697900486,-0.331755387,0.634722419
3473.80744,16492.88236,-0.337866423446944+0.621370023168617i,-0.0393048028745917+0.912446168522881i,0.780047201165415+0.330009609996892i,-0.553686923703653-0.332707749819516i,-0.698316109,-0.332061094,0.634105374
7419.503697,16012.10117,0.312890812959353+0.633815672132528i,0.24950614080794+0.878486018511059i,0.823323943359367-0.202410674388978i,-0.478730027045868+0.433011106842728i,-0.697742846,-0.333449508,0.634006772
10686.62353,15764.02531,0.697179835440372+0.109080128619724i,0.513005648428778+0.755464901269777i,0.539219568300734-0.655663439353729i,0.275250984953362+0.582653617661496i,-0.697142476,-0.334245334,0.634249695
11196.36776,15846.77938,0.489017991700507-0.506045228908052i,0.724478295072573+0.555843773229674i,0.0396216356760559-0.849262683671323i,0.635565010348123-0.0948011789849084i,-0.697057394,-0.334109231,0.634414897
10180.81395,15755.27665,-0.132637974678122-0.688354908527871i,0.862474532091498+0.299852931422086i,-0.477450439039589-0.705222099369364i,0.0920083620327868-0.633460463170584i,-0.696740891,-0.334816126,0.634389551
9964.332126,15350.07704,-0.636802704382892-0.284835589024738i,0.912987858205104+0.0134448412871123i,-0.806164775429103-0.279562321091205i,-0.577563567886395-0.268613145655917i,-0.69674285,-0.33539828,0.634080181
10519.43415,14978.02815,-0.594622610332523+0.357006250861488i,0.870878640939401-0.274334449485659i,-0.814748501427967+0.25930313267245i,-0.419905017465201+0.474034585014422i,-0.696584559,-0.336323128,0.633763705
9796.791328,14870.76248,-0.0461807891685309+0.687483342508759i,0.740399737399071-0.534289112666928i,-0.498356201144985+0.697050097313997i,0.333122620869036+0.533686379126833i,-0.696129373,-0.337470034,0.633654458
6970.525412,14836.1009,0.535037364423733+0.426437967356772i,0.534770096304168-0.740034251834679i,0.0183148779663068+0.858615142003602i,0.601700685025978-0.167899702813781i,-0.695744488,-0.337956533,0.633817717
4310.048816,14864.0167,0.650080393804735-0.196912353835194i,0.27483903795705-0.870673375204475i,0.5300462364281+0.678230666054309i,0.00722112629488771-0.620126892518146i,-0.695193623,-0.338237559,0.634272761
3741.005559,14586.73098,0.204102739592052-0.642840447753992i,-0.0130238945562464-0.912921075441855i,0.832551708840405+0.226277502710329i,-0.589520805460185-0.177957406320966i,-0.694950534,-0.339094018,0.63408145
5073.594333,14059.27228,-0.412977903744452-0.527727044665642i,-0.299600093721821-0.862455488903429i,0.804061242921874-0.318065295623939i,-0.331412867647789+0.514282131921601i,-0.69481559,-0.339708032,0.633900545
5746.635458,13895.7466,-0.664983916836566+0.0444727178021609i,-0.555783735988551-0.724363057748489i,0.454431262723619-0.73781693983892i,0.401801639525285+0.456972570103652i,-0.694568419,-0.339294824,0.634392826
4635.432359,13910.94028,-0.334766785771265+0.573226724185936i,-0.755534477525561-0.512629983582135i,-0.0780838965437507-0.864740700719633i,0.546781054788881-0.261481061667742i,-0.695304769,-0.339900778,0.633259715
2937.054436,13976.78116,0.287169781554916+0.596926320711459i,-0.878521978106091-0.248731231029593i,-0.58146252852297-0.646900988401647i,-0.103810745959392-0.595840985335675i,-0.695051943,-0.340868266,0.633017889
2337.826991,13902.15538,0.65554359066968+0.0953058643137231i,-0.912194296748276+0.0405407476129908i,-0.854405817841567-0.170040565944631i,-0.601846895669949-0.0603612386149901i,-0.693972884,-0.341588241,0.633813743
2991.103383,13645.77956,0.446104351675423-0.491845440636932i,-0.853060340140059+0.325788463580294i,-0.787007930087949+0.376094854107922i,-0.220316359554119+0.564909490214898i,-0.694025664,-0.3423326,0.63335321
3035.825111,13389.15714,-0.159669494093458-0.647805157470855i,-0.707055862468677+0.577989119373962i,-0.405212039325536+0.77332205752388i,0.487319584348677+0.365747204045249i,-0.693962143,-0.342835189,0.633151815
2159.241489,13304.08571,-0.630770768408655-0.231419780708632i,-0.488954992438461+0.771440560021746i,0.139023260881625+0.862387041071445i,0.486945121527633-0.373448297700021i,-0.69345039,-0.343657553,0.633266545
1886.793724,13349.73375,-0.549994367380265+0.396311594270215i,-0.220885568436001+0.88637559381784i,0.628215281442095+0.607087810005832i,-0.229795106232768-0.575041095761304i,-0.693009936,-0.344471732,0.633306056
4135.171215,13369.9596,0.0189227811779058+0.684706461584428i,0.0699030023952928+0.910980029062246i,0.866457875383382+0.109227516527804i,-0.622431153055285+0.0651013131715959i,-0.693077644,-0.344434397,0.633252117
7613.485667,12804.06134,0.582569028691076+0.374715288221793i,0.353795169239107+0.842609608212476i,0.758204363377105-0.431885564431168i,-0.109628594100568+0.623450719835021i,-0.693106811,-0.345195667,0.63280494
9763.261589,12484.78016,0.645994142026225-0.271033071875122i,0.60181080423637+0.688081454772426i,0.346941003474837-0.799349265313272i,0.57525908453206+0.281385958060049i,-0.693021252,-0.345986084,0.632467973
9760.875366,12520.33518,0.145917320291128-0.692844601949852i,0.788550633891278+0.46300859229556i,-0.202039457532332-0.845940693191127i,0.435856199239664-0.478782076996171i,-0.692838611,-0.346040543,0.63263837
8999.407935,12431.90745,-0.489973517030782-0.520135473602229i,0.894788433292983+0.190242224352962i,-0.668055065776999-0.553542462457986i,-0.339470906196056-0.558624857278622i,-0.692262471,-0.346725108,0.632893906
8754.790175,12151.89424,-0.711956851089201+0.104103951691087i,0.909447818775861-0.102423843528445i,-0.863996758447808-0.040584953495035i,-0.636824878426904+0.167598468906371i,-0.691455023,-0.348072032,0.633036627
8389.685791,11800.30559,-0.325519092881252+0.644787960012877i,0.830762655235536-0.385057961470801i,-0.711918895402685+0.485706433469937i,-0.022148368468417+0.661009476048882i,-0.691357097,-0.348709749,0.632792642
6719.721363,11461.94477,0.339086279143759+0.637756704599581i,0.666501386590058-0.628624390492383i,-0.274582404529242+0.813107900335418i,0.626910894934321+0.211907822371651i,-0.692096668,-0.347952163,0.632401759
4248.776751,11133.25315,0.71317385438708+0.0912183412641691i,0.433228880063614-0.807942272562864i,0.269994745676+0.810363167520456i,0.382666664167153-0.536684884818778i,-0.691286796,-0.348121927,0.633192972
3061.308807,10891.94053,0.481909175865451-0.523968686479376i,0.154675351847808-0.904272650371785i,0.700824526452542+0.480402927780664i,-0.399271081498853-0.516822328636766i,-0.689984022,-0.349307137,0.633961151
3520.64474,10614.45214,-0.146914814979797-0.685044453715917i,-0.140628925068624-0.907272511336564i,0.84381324653358-0.0409354334795762i,-0.600861529392759+0.229628838289559i,-0.689767346,-0.350275898,0.633661607
4300.624687,10229.27871,-0.630078629410101-0.268603821503431i,-0.422220971373127-0.816116862341609i,0.642646802827739-0.540338646883615i,0.046820302932635+0.627627960492385i,-0.690324466,-0.350276017,0.633054987
3674.643133,9920.299772,-0.564342910975395+0.35133984519539i,-0.660791813621079-0.639671575394405i,0.181709636879524-0.814159136584551i,0.597655287922592+0.128831625422284i,-0.690178557,-0.350920251,0.632857228
2549.029849,9906.288508,-0.0312725209201254+0.63950073362748i,-0.831187194510888-0.395693052769821i,-0.348501042636146-0.751765486830967i,0.27903931646648-0.519170501400787i,-0.68959111,-0.351790735,0.633015064
2049.261616,9990.015845,0.488347017560325+0.368697831471976i,-0.91502428588897-0.109126394078415i,-0.72953749020586-0.380964350868206i,-0.406614716156077-0.390659019036764i,-0.689581032,-0.351672774,0.633091275
2182.241737,9878.132492,0.54785003566302-0.192282019622807i,-0.902662988501177+0.190337742404014i,-0.804889759865417+0.143308408415401i,-0.457925424922169+0.277842401431823i,-0.689214525,-0.352313108,0.633134003
2332.939683,9647.213219,0.126815671966117-0.533122762832196i,-0.794332468480496+0.471214718001596i,-0.5447409634846+0.602692983852209i,0.150481486593346+0.483234131307337i,-0.689013263,-0.35280309,0.633081102
1945.925911,9561.54393,-0.3656701566839-0.364858306465901i,-0.600294881802866+0.703403342352877i,-0.0587802448528422+0.805640052252377i,0.476152475738722-0.0381910364554141i,-0.689174669,-0.352299969,0.633184928
1484.822676,9531.60479,-0.473488105312301+0.126168486761889i,-0.340020612526325+0.861284610200032i,0.448620063888226+0.667198815738026i,0.0523287396519763-0.450707904368554i,-0.688292117,-0.352488688,0.634038561
2453.55483,9473.269845,-0.112460566521045+0.459778377189277i,-0.0404435179195011+0.926445073717478i,0.7629200974917+0.245328493758951i,-0.421411111611491-0.122783592877752i,-0.687286925,-0.353724083,0.63444156
4701.676134,9195.66478,0.35489448023877+0.311601304019253i,0.266548886334398+0.889764957512862i,0.749160630917298-0.281779240360248i,-0.182655192557773+0.398829652697877i,-0.687322522,-0.354928822,0.633730244
6723.763553,8784.377417,0.457910303083663-0.179619828333495i,0.547165549876582+0.752673008270107i,0.409897171755449-0.688818075166366i,0.385747739317656+0.246374943201023i,-0.688281513,-0.35478125,0.632771291
7156.137655,8657.029797,0.0632401987699633-0.530949715541134i,0.769031907205145+0.527450679786013i,-0.113190164773213-0.797520266749098i,0.328683519066459-0.374961186541608i,-0.688054477,-0.354844448,0.632981223
6826.431086,8801.518944,-0.480522845537919-0.359727041179155i,0.904493552341666+0.236559086965081i,-0.595807639038131-0.553312428711275i,-0.349533115123927-0.439042834955804i,-0.686854757,-0.355408928,0.633967184
6606.686315,8867.689289,-0.640651203493825+0.245183224858382i,0.933635029742207-0.088946996861291i,-0.82369650516878-0.0523752995062731i,-0.576326093896418+0.285895648019293i,-0.686610139,-0.355498147,0.634183297
6615.085511,8875.354855,-0.184354145441184+0.766696717760552i,0.846798477900952-0.411774965977523i,-0.684200607654485+0.493422257522396i,0.159595705116604+0.72515003557815i,-0.68708835,-0.355481067,0.633673992
5517.469379,8828.843187,0.580666361894276+0.693867510208696i,0.64647689221981-0.691325181868806i,-0.21908201835041+0.841276161559917i,0.855075467741877+0.0471400333703568i,-0.687378287,-0.355402634,0.633403285
3822.442571,8775.088129,1.03132907173264-0.0249518143663324i,0.348584557362662-0.887000402432249i,0.384403969307636+0.819031316433472i,0.337373118580815-0.92348711883321i,-0.686888419,-0.355199839,0.634048473
2692.463357,8754.991276,0.735860991937979-0.904589026976704i,-0.0167287633736892-0.961789961523945i,0.863033099874802+0.403069730541929i,-0.882334689860966-0.692611059340272i,-0.686202844,-0.355429642,0.634661094
2733.913474,8670.432935,-0.187300465979494-1.29135743189289i,-0.404374371437987-0.886306149419185i,0.982481295751181-0.259776307757467i,-1.06879852478434+0.688197404610167i,-0.685778071,-0.35584837,0.634885199
3445.824747,8330.770724,-1.15676694124712-0.864588919807375i,-0.753312120278664-0.644128434706913i,0.637685832828639-0.89748514025144i,0.314500249598668+1.39641179153575i,-0.6858033,-0.356120478,0.634706357
3522.755391,8152.364356,-1.57326119916139+0.145314093996115i,-0.985353778380213-0.240771082391695i,-0.0904258972999059-1.21068098875625i,1.58520629867087+0.235610010235974i,-0.686193547,-0.356719298,0.633947608
2490.454083,8108.197579,-1.23743701171705+1.17981592991097i,-1.00691575808571+0.278946803025572i,-0.944974287268319-0.987856365664616i,0.916888944929091-1.53315434983189i,-0.686100705,-0.35750017,0.633608183
1724.776078,8208.003763,-0.407251818921902+1.79276786856697i,-0.727259828186873+0.799874842500555i,-1.56748999623334-0.195295236025218i,-1.13781202865213-1.62955853659118i,-0.685200214,-0.357833725,0.634394298
1786.502408,8190.45727,0.500074362141615+1.93077187851222i,-0.127923403052873+1.10666227506045i,-1.60727690593061+0.992590452535575i,-2.20068361388172+0.306422522088974i,-0.684677154,-0.357131416,0.63535387
1957.29833,7885.036966,1.26262692798585+1.89467618873575i,0.598262588367995+0.949566423386012i,-0.812126422309343+2.23578385875093i,-1.0437384379325+2.33246201687065i,-0.684137626,-0.356803697,0.636118148
1511.934083,7770.852855,2.06670705543498+2.28573716798836i,1.02884670027188+0.326409442949803i,1.004522314454+3.13199387926676i,1.38023853868015+3.02626584167858i,-0.683459838,-0.35771095,0.636337327
1154.235369,7764.029768,4.64138501425698+5.38261370286088i,0.912346465964798-0.351468229071854i,4.72910997442688+3.35337448838153i,6.12636892086174+3.27950921805727i,-0.684246089,-0.358067272,0.63529039
2187.646984,7464.51489,-628.798213835905-622.718604071633i,0.469292710670341-0.688762422550014i,-337.566860287889-1.1574526632777i,-723.995592543062+140.855279367112i,-0.684905899,-0.35775442,0.634756232
3994.854667,7464,-628,0.469,-337,-723,-0.683992892,-0.357645179,0.635801112
